cableId,factor
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,10.64153627311522
3,1.0
4,2.0002673796791446
5,1.999900388484909
6,3.9596302584418037
7,16.108979278587874
8,2.0113203766780208
9,2.605563628814615
10,1.9998406628425751
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.299715331435543
3,1.0
4,2.0001891789632995
5,2.0
6,3.1090670170827863
7,19.88235294117647
8,2.0850059031877213
9,2.0
10,2.752212389380531
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.192434814542784
3,1.0
4,2.0
5,4.914029084687767
6,3.8411779511704007
7,11.483069977426638
8,1.9998259355961705
9,2.655624568668047
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.792575005396072
3,1.0
4,2.0
5,2.0
6,2.5368779994948216
7,9.295233688107357
8,8.558211256746338
9,2.0
10,2.1845753899480074
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001449485432676
3,1.0
4,2.0004349086691793
5,2.0003543586109145
6,3.0241344452868337
7,4.53964339908953
8,2.11344065892924
9,4.721896955503514
10,2.000248015873016
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.882259347653142
3,1.0
4,1.9996741609644835
5,2.0
6,3.644882179675994
7,6.510687273923052
8,2.5637630662020907
9,2.0
10,2.9275527666856815
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0002095557418276
3,1.0
4,2.8441597139451726
5,2.90314465408805
6,3.446532512888741
7,2.764674493062967
8,2.0
9,2.0
10,2.8954918032786887
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.7315367208393337
5,4.410614525139665
6,70.48039215686273
7,2.6003134796238245
8,2.0
9,2.0
10,2.613778705636743
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.043419949706622
3,1.0
4,1.999835931091058
5,9.636
6,2.1486140487587666
7,11.346854791299235
8,2.0
9,2.000161786118751
10,2.6495927989712817
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.869308876514903
3,1.0
4,1.999830709327916
5,2.7557522123893805
6,4.285391990975747
7,53.319298245614036
8,2.0
9,1.9998642963767135
10,2.6064732932437216
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.795175624206517
3,1.0
4,2.0003028467595394
5,2.0003190810465856
6,3.6172231344645134
7,8.267723102585487
8,3.7696933253156946
9,2.0
10,2.0578947368421048
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001960399921583
3,1.0
4,3.259744408945687
5,5.262177650429798
6,5.453455571227081
7,2.496663796814464
8,2.0
9,4.15183615819209
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998370804822416
3,1.0
4,2.2145047808046185
5,2.0
6,2.640523660821523
7,2.6414754295326204
8,20.360730593607308
9,5.024676375404531
10,2.000161030595813
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.3679886237952283
3,1.0
4,1.9998665599145984
5,2.0
6,19.553347280334727
7,5.163812154696132
8,2.6081235697940506
9,4.495798319327731
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,6.491467576791808
3,1.0
4,2.0
5,4.642631816133393
6,3.4349919743178168
7,11.329411764705881
8,2.0
9,2.0
10,2.5919003115264796
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.090694626474443
3,1.0
4,1.9998303934871098
5,2.0
6,13.295973884657236
7,4.4660087719298245
8,2.0481099656357387
9,2.0
10,2.1022826493700886
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,37.949999999999996
5,3.8813492063492068
6,2.8106737825216808
7,2.702501603592046
8,1.9997955428337766
9,2.228467153284672
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.084531846199002
3,1.0
4,2.0
5,2.1287553648068673
6,5.953013910355487
7,3.3638427947598255
8,2.0
9,8.660834454912516
10,1.9996892479801116
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,11.388505747126437
5,2.000136761487965
6,2.4716046665199207
7,2.704359344894027
8,2.0940721649484537
9,2.0
10,2.1438066465256793
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,10.815706806282723
3,1.0
4,2.0001936483346245
5,2.0
6,3.7239282930631328
7,2.5435477001703575
8,3.2686390532544376
9,2.0
10,2.619842829076621
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998337765957448
3,1.0
4,5.897549019607844
5,2.0
6,9.90646921278254
7,2.667926112510495
8,6.275862068965517
9,2.0
10,2.6209751609935603
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.28279538051525
3,1.0
4,1.9997405966277564
5,2.0
6,4.087685364281109
7,3.2986472424557753
8,2.051637682705644
9,2.0
10,9.931407942238268
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000182116190129
3,1.0
4,3.252294936334024
5,1.9998603156865482
6,2.5737487969201154
7,9.554711924966503
8,3.3742634928116897
9,13.119760479041917
10,1.9996957712199577
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.960342979635584
3,1.0
4,2.0
5,2.8149192033070274
6,3.404797258709309
7,3.9078395385422127
8,1.999866506474436
9,2.033500610335006
10,2.000133404482391
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,6.026960784313725
3,1.0
4,1.9997289238275955
5,2.671134020618557
6,4.844815902416986
7,4.80789060748711
8,1.9998456313677062
9,7.077385424492863
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,5.0207715133531154
3,1.0
4,2.0
5,2.772842392363141
6,3.0450686641697877
7,8.089883913764512
8,2.0001405283867344
9,2.000131423314496
10,2.5155371900826444
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000150037509377
3,1.0
4,3.6453377085042384
5,2.000287769784173
6,2.5301759133964814
7,15.646861924686192
8,2.884232365145228
9,2.0
10,4.629370629370629
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.304583995760466
3,1.0
4,1.9998850310416185
5,1.9983633387888708
6,3.0793116348671905
7,4.573624745323208
8,3.3916666666666666
9,2.0
10,2.1009280742459397
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9997689997689996
3,1.0
4,7.607205623901581
5,2.0
6,8.252540806898676
7,4.245247148288973
8,3.463307086614173
9,1.9998116760828624
10,4.175776641761699
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.150108459869848
3,1.0
4,2.0
5,1.9997698504027617
6,3.0311934900542497
7,3.7098856510512728
8,2.1023469634647958
9,1.9995713673381912
10,2.4604430379746836
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,8.423455684870188
3,1.0
4,1.9997874601487782
5,2.0
6,2.1440993788819878
7,12.47437582128778
8,2.9280490681764566
9,2.0001465845793023
10,2.9268554268554268
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.1190996784565916
3,1.0
4,2.0
5,2.0
6,3.125216487703498
7,6.658671586715866
8,2.5307108350586613
9,3.2239598701681915
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.237273386511965
5,2.0
6,2.226687847498014
7,2.597664936990363
8,2.598459845984598
9,1.9997819925877482
10,4.457240038872692
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998121712997745
3,1.0
4,4.345714285714286
5,12.196564885496182
6,20.10592255125285
7,7.569897084048027
8,1.9996871088861075
9,2.443770839648378
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.0942439606322694
5,2.000174641983933
6,15.936660268714013
7,4.1765593561368215
8,3.7811158798283264
9,6.462154942119322
10,2.0002756339581036
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.4941176470588236
3,1.0
4,2.0001496557916796
5,2.4309063893016347
6,11.69197584124245
7,2.7104710471047104
8,2.0
9,3.4868651488616464
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.546977421704297
3,1.0
4,2.0
5,3.881188118811881
6,22.300370828182942
7,5.11656267725468
8,2.0
9,2.8109291698400605
10,1.999864535356272
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.4412010008340284
3,1.0
4,2.0001366680333468
5,1.9998942582214234
6,4.9878521581804085
7,6.400663349917081
8,2.095158967541819
9,2.0730216598756166
10,2.000103455410718
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,4.753173483779972
5,2.0001138174368314
6,26.5275
7,2.080180356792786
8,2.1906008476689105
9,22.746887966804977
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.832623250152161
3,1.0
4,2.0
5,18.38589211618257
6,2.667023172905526
7,20.273712737127372
8,2.0
9,2.0
10,2.428571428571429
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.4783211932015266
3,1.0
4,1.9997201231458162
5,2.000203915171289
6,2.0
7,10.534690101757631
8,17.705776173285198
9,2.3377940555007752
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998436767234642
3,1.0
4,4.036920164089619
5,3.5895413380075962
6,5.000514138817481
7,3.739331026528258
8,2.0001627869119325
9,2.1638705811863392
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.3371251292657704
3,1.0
4,2.0
5,2.0001687478906516
6,181.99099099099098
7,6.112254160363086
8,2.122291853178156
9,2.453806801083359
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.195048762190548
3,1.0
4,2.0
5,4.782321899736147
6,3.092838654012079
7,2.944955635885639
8,2.0
9,2.000161186331399
10,4.552090975788701
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.2782608695652176
5,7.294458762886598
6,15.25853304284677
7,2.1470468015532393
8,1.999823352764529
9,14.181818181818182
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,8.05251875669882
3,1.0
4,1.9997338301836571
5,2.0
6,4.628205128205129
7,49.96539792387543
8,2.4812528233699744
9,2.0
10,3.167024474023186
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,14.4
5,2.598407859078591
6,2.9802326778544224
7,2.9372907153729075
8,2.00013037809648
9,2.0
10,20.209606986899562
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998810090433126
3,1.0
4,2.169765040020656
5,1.9997715851987208
6,54.725352112676056
7,6.780977312390924
8,5.364583333333333
9,2.0
10,2.5535646206633626
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0830907054871224
3,1.0
4,1.9997849924747368
5,2.0
6,3.3733377294208156
7,4.234823399558499
8,2.337431336646613
9,2.0
10,2.5517438536306463
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,7.553829078801332
5,2.0
6,4.373822605965462
7,5.056488203266787
8,10.448863636363637
9,2.3461453010442126
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.465059256232121
5,2.9159322033898305
6,2.9063630559693547
7,4.09935464505478
8,2.0
9,2.0
10,2.5049789029535865
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0808897876643075
3,1.0
4,2.0
5,2.0
6,2.0
7,5.369363989250522
8,3.599716613531704
9,4.334405144694534
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,8.694255111976632
3,1.0
4,1.9997760358342667
5,29.782608695652172
6,2.8740245261984394
7,7.066885964912282
8,1.9997754322928363
9,1.9998125234345705
10,2.9871184542145057
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.2560530679933666
5,2.0
6,4.2124206069160195
7,3.3982351266723594
8,2.6841364755539923
9,2.0
10,3.040554962646745
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.082125603864734
3,1.0
4,2.0
5,2.0
6,3.0238375020983717
7,4.571827411167512
8,4.463343108504398
9,2.0
10,28.46594982078853
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,9.119744058500913
3,1.0
4,2.000200481154771
5,2.000185082361651
6,6.43222791008235
7,2.965927750410509
8,8.19332827899924
9,2.8013426156141223
10,1.9998225062122825
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.4634408602150537
5,17.754310344827587
6,3.7363323961262105
7,2.700688720785819
8,2.0
9,2.0002089427496865
10,2.0342116447088823
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,4.1771863117870724
5,5.296545914069082
6,3.5338929695697794
7,13.26950354609929
8,2.000318167356029
9,2.000347222222222
10,11.29607843137255
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.476518585675431
3,1.0
4,2.0
5,7.512448132780083
6,4.748042067576639
7,2.3785450061652282
8,2.000552486187845
9,2.0
10,2.7813953488372096
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,5.445816186556928
5,2.0
6,2.582777559827383
7,2.1955977988994495
8,3.217065436725281
9,2.082292018462231
10,1.9998918802032652
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998423955870763
3,1.0
4,2.2871304974765683
5,2.0
6,2.885378269264525
7,8.914316702819956
8,2.1449482327740093
9,11.85831960461285
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.046619067618648
3,1.0
4,2.0
5,2.0
6,2.697014585232452
7,8.965530303030304
8,2.821964097148891
9,2.0004914004914003
10,2.650390625
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0002238137869295
3,1.0
4,2.0803072625698324
5,2.0
6,2.492493231602264
7,5.808431316317752
8,2.9062861550327805
9,2.216618497109826
10,2.0001303950971443
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.6082474226804124
5,2.636126932465419
6,4.219105031300718
7,7.3286347160692715
8,1.9998765432098766
9,4.158221302998966
10,1.9995027349577326
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.4661577608142493
3,1.0
4,2.0
5,2.0
6,37.10511363636364
7,2.8473948114235887
8,2.6645468998410173
9,6.922606924643585
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.2488945041061275
5,2.0
6,2.63019319541802
7,2.8971751412429376
8,5.4244935543278086
9,6.032568072610784
10,2.000177022481855
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.4163279132791327
3,1.0
4,2.0001983339944465
5,1.999765862795598
6,10.206621704475783
7,5.573150318044861
8,7.743427017225748
9,5.250818598559267
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.104004854368932
3,1.0
4,2.000115366866636
5,2.0
6,3.836813778256189
7,2.6937726723095525
8,7.4972244250594775
9,2.0
10,2.217060167555217
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.517719568567026
3,1.0
4,2.0
5,3.71113591962043
6,2.753898528442785
7,8.68617942500866
8,2.0001504211793018
9,2.0
10,8.963414634146343
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9992348890589133
3,1.0
4,2.623493975903614
5,3.0391107451626183
6,2.4910233393177736
7,2.895526281466023
8,2.0
9,2.1234648549777893
10,1.9998769533653256
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,12.047945205479452
5,2.008594983336257
6,2.206128133704735
7,12.666039510818436
8,2.000174672489083
9,2.0
10,7.575853852263701
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.292563081009296
3,1.0
4,1.9998841519925858
5,1.9997664097173555
6,4.329128440366972
7,11.526717557251908
8,2.9358710562414267
9,2.0001161035643795
10,2.4100447677672077
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,5.3911227154047
3,1.0
4,2.0
5,2.0
6,2.6
7,2.9500439496044533
8,2.951690821256039
9,2.722166749875187
10,2.0001834189288332
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999789074035014
3,1.0
4,3.8446877534468777
5,2.000300842358604
6,3.383064516129032
7,9.636294027565084
8,2.952486678507993
9,2.0001768033946252
10,3.0063778899813975
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,7.144633507853404
3,1.0
4,1.9998168162667154
5,2.0
6,4.371805720088001
7,3.318304431599229
8,2.238589211618257
9,2.4602342247858764
10,1.999857914180165
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,7.959390862944162
5,2.0
6,2.255176211453745
7,17.698357821953326
8,2.896892655367232
9,1.999890853525431
10,2.1597123998114096
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998065389823951
3,1.0
4,2.279885310983679
5,2.0
6,4.8446519524618
7,3.1687951138256523
8,3.7845070422535216
9,3.24859392575928
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.2972667720804156
5,2.0
6,6.979850316637881
7,96.99199999999999
8,3.898989898989899
9,2.1331632653061225
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999455634186173
3,1.0
4,7.898924731182794
5,13.804498269896195
6,48.8941504178273
7,19.634228187919465
8,2.0002506893958385
9,2.0
10,2.9969311705392374
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0566725307866296
3,1.0
4,2.000122204570451
5,4.279757391963609
6,9.372746083357967
7,3.4293748648064026
8,2.0
9,1.99987974987975
10,2.4993988578298767
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,8.35921052631579
3,1.0
4,2.000314861460957
5,2.0
6,4.205226015639901
7,10.146341463414634
8,2.743379874819451
9,2.923054331864905
10,2.000200964630225
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.2521479267837132
3,1.0
4,1.999889429455993
5,1.9998092331171307
6,154.2156862745098
7,2.7055383556931547
8,12.450118764845605
9,5.912621359223301
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.543040293040293
3,1.0
4,2.0005170630816957
5,2.0
6,3.9889318341531976
7,9.181156490093004
8,2.799232245681382
9,3.71280724450194
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.384633796074677
3,1.0
4,2.000200762899016
5,2.0
6,49.6131221719457
7,2.180905022376927
8,4.075289575289576
9,51.609375
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0868878357030014
3,1.0
4,2.0001164686699275
5,2.0
6,3.354606188466948
7,7.244115413819286
8,8.91891891891892
9,2.597092419522326
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9997445068983135
3,1.0
4,2.8379260333575056
5,3.499167129372571
6,2.5104058272632677
7,5.470521541950113
8,2.0
9,2.0
10,3.273342354533152
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0524036379385016
3,1.0
4,1.9998593332395551
5,2.8607236709116637
6,5.899848542218856
7,5.342533859077662
8,2.0
9,2.0
10,4.069597069597069
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9996905940594059
3,1.0
4,5.838301716350497
5,2.003507951356408
6,17.60615627466456
7,3.5156816390858943
8,2.0
9,2.0
10,8.478817733990148
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001703287344577
3,1.0
4,3.282001117942985
5,3.1175854849965106
6,9.177455862381168
7,2.722669889873758
8,2.000223863890754
9,27.83216783216783
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.4095112285336855
3,1.0
4,2.0
5,7.836363636363637
6,4.490494296577947
7,3.4665962193260538
8,1.9997557997557995
9,2.0
10,7.183712121212121
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998608985950759
3,1.0
4,3.0267368421052634
5,2.5188383045525904
6,3.1681770036483465
7,2.7117961116147877
8,2.0
9,2.0
10,9.323404255319149
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.78041374074777
3,1.0
4,2.0
5,3.058823529411765
6,2.911164057181756
7,52.68788501026693
8,2.0
9,2.5480225988700567
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.2460979260209535
3,1.0
4,2.00019040365575
5,5.2513028372900985
6,34.515151515151516
7,9.130260521042084
8,1.999779492833517
9,2.0559133489461363
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001584283903675
3,1.0
4,2.9428904428904428
5,2.1092425669312527
6,16.81890389197776
7,2.301880639199913
8,2.0
9,2.0
10,3.215323645970938
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.517387218045113
3,1.0
4,1.9998755599800897
5,2.0
6,7.149647887323944
7,7.383636363636364
8,3.3058676654182273
9,2.000363108206246
10,4.205343511450382
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,31.835164835164832
5,5.419407008086253
6,3.019687637483502
7,8.732506361323155
8,2.000198965380024
9,2.0
10,3.7359776882553453
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.2201646090534974
5,2.0
6,2.6051741630030434
7,2.4845992581841636
8,3.722669190724089
9,4.731215638362859
10,1.9997418022205011
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.7001805054151626
3,1.0
4,1.999866310160428
5,2.465348208248817
6,6.540229885057471
7,4.3490445859872615
8,1.999862882215823
9,2.2485207100591715
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.7829023543033578
3,1.0
4,2.0001386962552012
5,2.0
6,6.167941585535465
7,3.9649083594099235
8,3.6664956387891228
9,1.999733191035219
10,3.261531766753699
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999779638607316
3,1.0
4,3.6696320258794985
5,2.0
6,2.951432664756447
7,4.3315811606391925
8,8.386075949367088
9,2.2829723771235897
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.3053069719042663
3,1.0
4,2.0001805706031055
5,2.062571103526735
6,4.749507292077257
7,50.206250000000004
8,1.9996323529411766
9,2.0
10,3.1163130943672277
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.474021808851828
5,3.5455259026687598
6,2.8114880890997216
7,5.537883404428195
8,1.9998524203069654
9,9.40761374187558
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.204031465093412
5,2.0
6,2.458838148493321
7,2.4296531259592755
8,2.8902147971360383
9,2.0
10,2.02253829321663
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.8750433877126
3,1.0
4,2.0002414875633905
5,3.2426981919332407
6,2.6240524219452652
7,2.6406775277993275
8,2.0
9,2.0
10,3.0077673770165307
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0004608294930875
3,1.0
4,2.400995575221239
5,2.097883597883598
6,3.999033816425121
7,21.84168865435356
8,2.0
9,2.718530278974824
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0002142245072836
3,1.0
4,3.4943862275449105
5,5.933739012846519
6,4.529851725495343
7,3.7634361713725064
8,2.0
9,2.0
10,2.3748881598568445
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,5.66916354556804
3,1.0
4,2.000440528634361
5,2.796536796536796
6,19.20622837370242
7,3.120418259500787
8,2.0
9,4.432966198252943
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,5.968287526427061
3,1.0
4,2.000236183278224
5,2.483855945358584
6,3.241447449672718
7,2.6743427756266556
8,1.999875015623047
9,8.30670926517572
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.772307692307692
5,2.048634590377113
6,3.1088016967126197
7,4.840819022457068
8,2.0
9,2.0
10,2.857142857142857
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.0090161163079
5,2.0001305994514826
6,8.8410386320456
7,4.359775140537164
8,2.512303149606299
9,2.5025442209837654
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998761456527125
3,1.0
4,2.15753607696419
5,2.9366715758468334
6,2.5337601159560332
7,4.167063965037744
8,2.0
9,11.412811387900355
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,10.699312714776632
3,1.0
4,1.9996788696210661
5,2.0
6,7.843397152675504
7,10.787981093855503
8,2.0586184635248546
9,2.0
10,6.581818181818181
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.6582132564841494
5,2.1319463087248325
6,100.36774193548386
7,3.2903976311336716
8,1.999874087131705
9,1.9998483469821051
10,3.514658848614072
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,23.45762711864407
3,1.0
4,2.0
5,2.000241254523522
6,8.085753803596127
7,4.221954742416948
8,4.634432643935159
9,2.0
10,5.535042735042736
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,5.686323713927227
5,5.468164794007491
6,1.9998784046692608
7,2.9027532650900105
8,2.0
9,1.999870884441575
10,2.362929061784897
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,10.58878504672897
5,2.0252508902557462
6,14.660831509846826
7,6.900102986611741
8,2.0
9,1.9998624673359924
10,3.2035690680766686
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,17.675675675675677
5,2.0
6,6.177558310569447
7,3.7298908906368946
8,2.470328282828283
9,2.1120204603580564
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.8612424037812287
3,1.0
4,1.99976403964134
5,1.999163179916318
6,4.469596001665972
7,3.6632531148660177
8,2.4477459016393444
9,2.0002447980416154
10,2.2131635969664134
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,8.297619047619047
3,1.0
4,2.0
5,6.073321010474429
6,2.0490367775831877
7,3.9195979899497493
8,1.9997971190910935
